text,target
"['chocol', 'milk', 'powder', 'anymor', ':(']",0.0
"['teeth', ':(', 'smile', 'wider']",0.0
"['honestli', 'make', 'sick', 'stomach', 'rip', 'lost', 'live', 'last', 'night', ':(']",0.0
"['pain', 'tummi', 'back', 'keep', 'wake', ':(', 'liter', ""can't"", 'get', 'comfort']",0.0
"['notic', ':(', 'work']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['thought', ':-(']",0.0
"['thank', 'bruno', 'made', 'k', ':(']",0.0
"['wish', 'go', 'ed', 'croke', 'park', 'today', ':(']",0.0
"['anyon', 'deal', 'toll', 'get', 'packag', 'understand', 'websit', ':(']",0.0
"['still', 'back', 'shape', ':(']",0.0
"[':(', 'went', 'much', 'swear', ""i'm"", 'unluckiest', 'bettor', '...']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['nstp', 'class', 'tomorrow', ':(']",0.0
"['unit', 'first', 'sem', 'second', 'year', 'pleas', 'tell', 'us', 'kid', ':(']",0.0
"['got', 'googl', 'imag', 'know', 'bc', 'alreadi', 'close', 'browser', ':/', 'sorri', ':(']",0.0
"[""i'm"", 'tan', ':-(']",0.0
"['still', 'realli', 'realli', 'realli', 'realli', 'realli', 'like', 'chipotl', 'chick-fil-a', 'stole', 'heart', ':(']",0.0
"['evet', ':-(']",0.0
"['lucki', 'u', 'dont', 'ramadhan', 'holiday', 'eid', ""that'"", 'week', ':(', 'need']",0.0
"['hard', 'save', 'live', '...', ':(', 'stexpert', 'ripstegi']",0.0
"['nickyyi', 'wtf', '¿', ':(']",0.0
"['serious', 'want', 'go', 'back', ':(']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['zayncomebacktod', 'zayniscomingback', 'fuck', 'play', 'emot', 'pleas', '...', 'start', '...', ':(']",0.0
"['got', 'imag', 'header', 'websit', 'centralis', ':(']",0.0
"['discontinu', 'product', 'sophi', 'realli', 'sorri', 'disappoint', ':(', 'pass', 'feedback']",0.0
"['tbh', 'idk', ':(', 'ask', 'around']",0.0
"['kate', 'tho', ':(', 'sniff']",0.0
"[""i't"", 'buffer', ':(']",0.0
"[':(', 'let', 'speak', 'struggl']",0.0
"['aww', 'damn', ':(', 'haha']",0.0
"['pleas', 'follow', ':(']",0.0
"['glad', 'bother', 'make', 'work', 'outsid', 'morn', 'face', 'would', 'gone', 'drain', 'bloodi', 'rain', ':(']",0.0
"['preciou', 'never', 'end', ':(']",0.0
"['u', 'fab', ':(', 'theres', 'hahahahaha', 'cred']",0.0
"['end', 'soon', 't_t', 'hurt', 'one', 'elimin', ""they'r"", 'good', ':(', 'teamzip', 'smtm']",0.0
"['ty', 'come', 'home', 'tonight', 'tho', ':(']",0.0
"['assingn', 'whilst', 'watch', 'game', 'lol', 'hate', 'life', ':(']",0.0
"['awww', 'thank', 'u', 'editi', 'old', 'phone', '...', 'dont', 'work', ':(']",0.0
"['nakaka', 'beastmod', 'lost', 'id', ':(']",0.0
"['oh', 'gaaawd', ':(']",0.0
"['jane', 'said', ""i'm"", 'welcom', ':(']",0.0
"['ye', 'love', 'mango', 'ice', 'candi', 'toothsensit', 'rob', 'fun', 'could', ':(']",0.0
"['unfollow', 'pleas', 'follow', ':(', 'colombia', 'love']",0.0
"['pleas', ':(']",0.0
"['futur', 'show', ':(']",0.0
"['thank', 'yot', 'labyo', 'miss', ':(']",0.0
"['get', 'well', 'soon', 'pretti', '—', 'pano', 'mo', 'nalamannn', 'bebee', ':(', 'thankyou']",0.0
"['oh', ""i'm"", 'earli', ':-(']",0.0
"['“', 'damn', 'stole', 'home', 'girl', 'phone', '”', 'got', 'fuck', ':(']",0.0
"['need', 'stop', 'hardhead', ':-(']",0.0
"['lone', 'moment', 'text', 'messag', 'get', 'day', 'cell', 'phone', 'compani', ':(']",0.0
"['call', 'babi', 'know', 'im', 'one', ':(', '—', 'eat', ""zach'"", 'burger', 'xpress']",0.0
"[""that'"", 'true', ':-(', 'tri', 'get', 'rid', 'kati', 'hopkin', 'avail']",0.0
"[""i'm"", 'realli', ':(']",0.0
"[""can't"", 'sleep', ':(']",0.0
"['everi', 'night', 'take', 'hella', 'melatonin', 'everi', 'night', 'take', 'like', 'hour', 'nap', ""i'm"", 'wide', 'awak', 'next', 'day', ':(']",0.0
"[':(', 'determin', 'feel', 'ill', 'tonight']",0.0
[':('],0.0
"['cold', 'offic', 'huhu', ':(', 'task', ""i'll"", 'pm', 'hahaah']",0.0
"['miss', 'chri', 'voic', ':(']",0.0
"['oh', ""that'"", 'shame', ':(', ""we'r"", 'realli', 'look', 'peopl', 'written', 'frequent', 'thank']",0.0
"['hope', 'person', 'jail', ':(']",0.0
"['weirddd', ':(']",0.0
"['everyon', 'happi', 'bc', 'amaz', 'friend', 'bc', 'still', 'wait', 'internet', 'bestfriend', ':(']",0.0
"['head', 'ach', ':(']",0.0
"['ruin', '>:(']",0.0
"['need', ':(', 'donghyuk', 'stan', ':(', ':(', ':(', 'tl', ':(', 'u', 'guy']",0.0
[':('],0.0
"['miss', 'bek', 'origin', 'bodi', 'sinc', 'episod', ':(']",0.0
"['reynoldsgrl', 'either', 'deactiv', 'got', 'suspend', 'want', 'shade', ':(']",0.0
"['got', 'home', '..', 'heavi', 'rain', ':(']",0.0
"['sorri', ':(']",0.0
"['haha', 'feel', 'nake', 'without', 'ole', 'beardi', 'tho', ':(']",0.0
"['get', ""i'v"", 'tri', 'age', 'joy', ':(']",0.0
"['want', 'sleep', 'tire', ':(']",0.0
"['song', 'freak', 'saaad', ':(']",0.0
"['sorri', 'guy', 'new', 'video', 'week', ':(']",0.0
"['aw', ""that'"", 'shame', 'thought', ""we'll"", 'miss', ':(']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['happen', 'kaussi', ':(']",0.0
"['look', 'forward', 'pixel', 'movi', 'turn', 'bummer', ':(']",0.0
"['okay', 'bae', 'okay', ':(', 'wanna', 'hug', 'alreadi', 'fightingmciren']",0.0
"[""michael'"", 'exercis', 'yeah', 'great', 'want', 'lose', 'tummi', ':(']",0.0
"['done', 'pleas', 'pick', ':(']",0.0
"['find', 'old', 'pictur', 'long', 'hair', 'make', 'sad', ':(']",0.0
"[""i'v"", 'support', 'sinc', 'start', 'alway', 'ignor', ':(', 'pleas', 'let', 'today', 'day', 'final', 'follow', '�', '�', '�', '♥', '♥', '♥']",0.0
"['wet', 'miser', ':(', '☔', '️', 'miss', 'morn', 'yoga', 'drink', 'sunshin', 'love', 'xx']",0.0
"['that', 'mean', '>:(', 'dont', 'like', 'rude', 'also', 'aww', 'bc', 'keep', 'u', 'away', 'snake', ':/', 'damn', 'shouldv', 'move']",0.0
"['fuck', 'shit', 'stalk', 'account', ':(']",0.0
"['zayn', 'come', 'back', 'juli', 'srsli', 'guy', 'mani', 'time', 'say', ':-(']",0.0
"['georgia', 'saffron', 'amaz', 'queen', 'poor', 'peasant', ':(', 'wish', 'could', 'like', '...']",0.0
"['got', 'sleep', ':(']",0.0
"['ahh', 'im', 'sorri', 'didnt', 'repli', 'back', ':(', 'miss', 'also', 'wouldv', 'tweet', 'u', 'acc', 'ive']",0.0
"['nfinit', 'new', 'updat', 'hoya', 'admin_myung', 'slp', ':(']",0.0
"['saddest', 'thing', 'feel', 'real', 'look', 'around', 'realiz', 'shoulder', '…', ':(']",0.0
"['laomma', 'design', 'kebaya', 'wed', 'dress', 'bandung', 'indonesia', 'line', 'laomma', 'df', 'whatsapp', 'instagram', 'laomma_coutur']",0.0
"[""can't"", ':(']",0.0
"['feel', 'drain', 'like', 'omg', 'like', 'tire', 'physic', 'mental', 'haizzz', 'eye', 'still', 'hurt', 'urghhh', 'sat', 'sun', 'cant', 'even', 'stay', 'home', ':(']",0.0
"[""i'm"", 'realli', 'tri', 'hard', 'level', 'working-on-a-tight-schedul', 'art', 'comic', 'know', 'sometim', 'art', 'look', ':(', 'ganbarimasu']",0.0
"[':(', 'im', 'feel', 'lone', 'wth']",0.0
"['livid', 'still', 'work', ':(']",0.0
"['oh', 'actual', 'made', 'sad', 'lol', ':(']",0.0
"['wanna', 'sleep', ':(']",0.0
"['doubl', 'whammi', ':(']",0.0
"['unlucki', 'would', 'die', 'pass', 'away', 'ed', 'came', 'stage', ':-(']",0.0
"[""i'v"", 'support', 'sinc', 'start', 'alway', 'ignor', ':(', 'pleas', 'let', 'today', 'day', 'final', 'follow', '�', '�', '�', '♥', '♥', '♥']",0.0
"['quuuee', 'friooo', ':(']",0.0
"[""i'v"", 'support', 'sinc', 'start', 'alway', 'ignor', ':(', 'pleas', 'let', 'today', 'day', 'final', 'follow', '�', '�', '�', '♥', '♥']",0.0
"['...', 'rain', '...', 'much', 'run', '...', ':(']",0.0
"[""i'v"", 'support', 'sinc', 'start', 'alway', 'ignor', ':(', 'pleas', 'let', 'today', 'day', 'final', 'follow', '�', '�', '�', '♥']",0.0
"['dad', 'said', 'sorri', ':(']",0.0
"[""i'v"", 'support', 'sinc', 'start', 'alway', 'ignor', ':(', 'pleas', 'let', 'today', 'day', 'final', 'follow', '�', '�', '�', '♥']",0.0
"['fat', 'ladi', 'part', ':(']",0.0
"[""i'v"", 'support', 'sinc', 'start', 'alway', 'ignor', ':(', 'pleas', 'let', 'today', 'day', 'final', 'follow', '�', '�', '�']",0.0
"['pleas', 'take', ':(']",0.0
"['wtf', 'stereo', 'kick', ':(']",0.0
"[':(', 'hope', 'chwang', 'still', 'drag', 'eat', 'later', 'sob']",0.0
"['add', 'kik', 'lorm', 'kik', 'kikmeguy', 'blond', 'rp', 'kikmenow', 'indiemus', 'selfshot', ':(']",0.0
"['accur', ':-(']",0.0
"['cant', 'stream', ':(']",0.0
"['feel', 'unhappi', 'today', ':-(']",0.0
"['omg', 'amber', ':(']",0.0
"['look', 'fun', 'snapchat', 'jennyjean', 'snapchat', 'hornykik', 'eboni', 'trade', 'model', 'elfindelmundo', 'webcamsex', ':(']",0.0
"['hey', 'mean', ':(']",0.0
"['told', 'surviv', 'live', 'alon', 'rest', 'life', ""can't"", 'even', 'left', 'alon', 'day', ':(']",0.0
"['well', 'rude', ':(']",0.0
"['wanna', 'buy', 'calibraskaep', ':(']",0.0
"[':(', 'hahaha', 'wish']",0.0
"['lolzz', 'unfortun', 'dat', ':(']",0.0
"[':(', 'feel']",0.0
"['keep', 'wors', 'dream', 'corey', ':-(']",0.0
"['appreci', 'weekli', 'updat', 'weapon', 'ever', 'way', 'nowher', 'put', 'one', 'alreadi', ':(']",0.0
"['yup', 'thank', 'huhu', 'mahirap', ':(']",0.0
"['h', 'e', 'r', 'e', 'dead', ':(', 'guess', 'time', 'get', 'sleep', 'hope', 'work', 'later', 'today', 'get', 'game', 'nash']",0.0
"['bodi', 'system', 'want', 'accept', 'food', ':(']",0.0
"['oh', 'gosh', 'love', 'much', '__', 'fri', 'noodl', 'love', 'stop', 'sell', ':(']",0.0
"['london', 'veeerri', 'wet', 'today', 'like', 'summer', 'know', ':(']",0.0
"['saw', 'rted', 'orig', 'tweet', 'starholicxx', ':(']",0.0
"['justinbieb', 'u', 'pl', 'follow', 'daianerufato', ""i'v"", 'tri', 'long', ':(', 'ilysm', 'babi', 'xx', 'juli']",0.0
"[':(', 'kid', 'get', 'feel']",0.0
"['song', 'fifth', 'album', 'notr', 'readi', 'hwi', 'niall', 'cute', ':(']",0.0
"['noth', 'except', 'lie', 'fraud', 'doubl', 'cross', 'diplomaci', 'surviv', 'fittest', 'zero', 'toler', '...', ':(']",0.0
"['hug', 'realli', 'wish', 'could', 'love', ':(', 'miss']",0.0
"['miss', ':(']",0.0
"['alway', 'rememb', 'take', 'shit', 'bb', 'gurl', ':-(']",0.0
"[""we'r"", 'sorri', 'hear', ':(', 'tri', 'follow', 'step']",0.0
"['true', 'yet', 'mani', 'know', 'choos', 'heed', 'notion', 'xx', ':(']",0.0
"['unfortun', ""today'"", 'perform', 'pier', 'approach', 'go', 'ahead', 'due', 'weather', ':(']",0.0
"['cri', 'get', 'rattl', 'robe', ':(']",0.0
"['look', 'previou', 'tweet', 'seen', 'messag', 'due', 'hack', ':(', 'hope', 'got', 'sort']",0.0
"['like', 'ballad', ':-(', 'think', 'emphasi', 'vocal', 'lot', 'im', 'happi', 'chose', 'promot', 'one']",0.0
"['sold', ':(']",0.0
"['erm', ""what'"", 'like', ':(']",0.0
"[""can't"", 'announc', 'cool', 'show', 'today', 'wait', 'monday', 'thank', ':(']",0.0
"['hey', 'abby.can', 'help', 'persuad', 'mum', 'come', 'see', 'london', 'pleas', ':(']",0.0
"['lmao', 'realiz', 'tweet', 'wrong', 'lyric', ':(']",0.0
"[""emily'"", 'birthday', ':(']",0.0
"['pack', 'sock', 'camp', 'wear', 'odd', 'sock', ':(']",0.0
"[""can't"", 'see', 'possibl', 'elect', 'far', 'much', 'baggag', 'peopl', 'see', 'want', 'see', ':(']",0.0
"['cold', ':(']",0.0
"['＠', 'maverickgam', 'juli', ':p', ':(']",0.0
"['mean', 'hmm', 'omg', 'im', 'slow', ':(']",0.0
"['shiiit', 'kamiss', 'beh', 'thank', 'bbi', 'miss', ':(', 'love', 'mwa']",0.0
"['mommi', 'left', ':(']",0.0
"['hi', 'ate', ':(', 'know', 'love', 'much', 'mayb', 'hard', 'time', 'right']",0.0
"['sad', 'return', 'holiday', 'find', 'radio', 'morn', 'bc', 'drive', ':(']",0.0
"['dat', 'fun', 'last', ':(']",0.0
"['peopl', 'scream', 'much', 'fight', '..', 'hurt', 'throat', 'stop', ':(']",0.0
"[':(', 'cat', 'cafe', 'melbourn']",0.0
"['movi', 'marathon', 'anyonnee', ':(', 'loner', 'af']",0.0
"['fricken', 'cold', ':(']",0.0
"[""that'"", 'annoy', ""that'"", 'one', ""i'm"", 'use', 'realli', 'good', ':(']",0.0
"['meh', 'rito', 'pl', 'someth', ':(']",0.0
"['friendzon', ':(']",0.0
"['although', 'panel', 'start', '...', ""i'm"", 'gonna', 'miss', 'everyth', '...', ':-(']",0.0
"['repeat', 'audienc', ':(']",0.0
"['got', 'one', 'month', 'june', ':(']",0.0
"['take', 'back', ':(', 'hsm', 'canario', 'park', 'hotel']",0.0
"['im', 'sorri', 'im', 'get', 'person', 'stuff', 'realli', 'bother', 'cant', 'stop', 'cri', 'dont', 'anyon', 'talk', ':(']",0.0
"['wonder', ""i'm"", 'gonna', 'see', 'ukiss', 'member', 'one', ':(']",0.0
"['wish', ':(', 'faith', ""we'll"", 'meet', 'sam', 'kurt', 'one', 'day', 'one', 'day', '...']",0.0
"['friend', ""fatma'm"", ':(']",0.0
"['damn', 'alex', 'swag', ':(']",0.0
"['lmfao', 'serious', ""can't"", 'rememb', 'honestli', '..', 'like', 'tho', ':(']",0.0
"['miss', ':(']",0.0
"['pleas', 'follow', ':(', 'wait', 'follow', 'back', ':(', 'pleas', 'follow', 'back', 'retweet', 'repli', ':(']",0.0
"[':(', 'updat']",0.0
"['oh', 'forgot', ""i'd"", 'miss', 'cake', 'flapjack', ':-(', 'countthecost']",0.0
"['want', 'ihop', ':(']",0.0
"['dont', 'snapchat', ':(']",0.0
"['yep', 'oh', 'common', 'infra', 'still', 'roll', 'countri', ':-(']",0.0
"['true', ':(']",0.0
"['done', 'u', 'pleas', 'give', 'know', 'im', 'late', 'sorri', ':(']",0.0
"[':(', 'thank', 'u', 'bbi', 'love', 'u']",0.0
"['call', 'work', ':(']",0.0
"['last', 'day', ':-(']",0.0
"['want', 'sleep', ':(']",0.0
"['nd', 'thought', 'colleg', ':(']",0.0
"['u', 'guy', 'stream', 'stream', 'lq', 'im', ':(']",0.0
"['word', 'like', 'knive', ':(']",0.0
"[""can't"", 'sleep', 'caus', ""i'v"", 'worst', 'anxieti', 'day', ':(', 'ugh', 'stay', 'home', 'tomorrow', 'sotir', 'mybrainneedstoshutoff']",0.0
"['exit', 'get', 'macci', 'breakfast', 'minut', 'late', 'get', 'burger', 'chees', 'bite', ':(']",0.0
"['amaz', 'short', 'trip', 'though', ':(', 'wanna', 'go', 'day', ""how'"", 'spain', 'x']",0.0
"['sorri', 'mr', ':(']",0.0
"['pleas', 'went', 'well', 'wayn', 'shame', ':(', 'x']",0.0
"['wtf', 'make', 'new', 'giveaway', 'acc', '...', ""can't"", 'tweet', 'anyth', ':(']",0.0
"['wanna', 'talk', 'peopl', ""i'm"", 'scare', 'find', 'annoy', 'tend', 'ignor', 'interest', 'talk', ':-(']",0.0
"['could', 'get', 'black', 'blue', 'silicon', 'cover', '..', ':(']",0.0
"['one', 'thank', 'bc', ':(', 'h', 'e', 'e', 'kbye']",0.0
"['btw', 'ini', 'sore', 'say', ':(']",0.0
"['hate', 'first', 'win', 'yet', ':(']",0.0
"['anytim', 'lil', 'nigga', '(:', '(:']",0.0
"['tri', 'support', 'uk', 'citizen', 'sign', ':(']",0.0
"['low', 'compar', 'rank', 'mcountdown', ':(']",0.0
"['h', 'kid', 'make', ':/']",0.0
"['peopl', 'chang', 'alway', 'good', ':(']",0.0
"[""i'm"", 'sure', 'would', 'sad', 'see', 'go', 'thapelo', ':(', 'op']",0.0
"['chocol', 'peanut', '...', ':(']",0.0
"['civ', 'crash', 'middl', 'marathon', 'game', '...', ':(']",0.0
"['wooden', 'mic', 'neh', ':(']",0.0
"['embarrass', ':(', 'text', 'wrong', 'organ', 'gosh']",0.0
"['lost', 'excit', 'birthday', ':-(']",0.0
"['hate', 'peopl', 'text', 'back', ':(']",0.0
"['deactiv', ':(']",0.0
"['“', 'mouth', '’', 'translat', 'thing', 'heart', 'say', '”', ':(']",0.0
"['today', ':(']",0.0
"['mine', 'still', 'work', 'wtf', 'miss', 'daili', 'chanc', 'go', 'miss', 'mecha-totem', 'keep', ':(']",0.0
"['feel', '...', 'miss', 'badli', ':(']",0.0
"['nak', 'tgk', 'paper', 'townsss', 'sigh', ':(']",0.0
"['earli', ':(']",0.0
"['jokid', ':(']",0.0
"['miss', 'kid', ""can't"", 'believ', ""i'm"", 'adult', 'stuff', 'like', 'pay', 'rent', 'bill', 'degre', 'shit', 'like', 'fuck', ':(']",0.0
"['tomorrow', 'pleas', ':-(']",0.0
"['“', 'ye', 'inconsider', ':(', '”']",0.0
"['pray', 'kid', ':(']",0.0
"['wow', 'miss', 'long', 'hair', 'brace', 'softbal', ':(']",0.0
"['anna', ':(']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['appli', 'tomcat', ':(']",0.0
"['miss', 'chel', ':(']",0.0
"['like', 'sound', 'jemma', ':(', 'tri', 'follow', 'network', 'step']",0.0
"['idk', 'use', ':(']",0.0
"['good', ""i'm"", 'receiv', 'deliveri', 'otherwis', 'leav', 'detail', 'list', 'offer', 'oh', 'need', 'check', ':(']",0.0
"['matchi', 'matchi', 'elsa', 'hair', ':-(', 'love', 'u', 'soo', 'much']",0.0
"['pleas', 'dont', 'postpon', 'longer', ':(', ':(']",0.0
"['karin', 'honey', 'want', 'anoth', 'vist', ':(']",0.0
"[""i'm"", 'gonna', 'get', 'high', 'blood', 'pressur', 'one', 'day', 'lol', ""i'm"", 'eat', 'much', 'unhealthi', 'food', ':(']",0.0
"['pain', 'propa', 'knockin', 'sick', ':(', 'owww']",0.0
"['bacon', 'sandwich', 'market', 'offic', ""i'm"", 'pre-holiday', 'diet', 'booo', ':(', 'meani', 'deathbybaconsmel']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"[""i'm"", 'confus', ':(', 'put', 'init', 'locat', 'ubericecream', 'ask', 'locat', 'destin']",0.0
"['happen', 'love', ':(']",0.0
"['f', 'x', 'member', 'victoria', 'amber', 'luna', 'krystal', 'giant', 'babi', 'f', 'x', ':(']",0.0
"['pictur', ':(']",0.0
"['come', 'singapor', ':(']",0.0
"['last', 'concert', 'went', 'stadium', ""tomorrow'"", 'show', 'justin', ':(']",0.0
"[""can't"", 'retweet', 'stuff', ':(']",0.0
"['r', 'u', 'gonna', 'sarajevo', ':(', 'live', 'like', 'hour']",0.0
"['team', 'fallen', 'apart', 'unfortun', 'energi', 'seem', ':(']",0.0
[':-('],0.0
"['haix', 'wish', 'sp', 'student', ':(', 'everyday', 'go', 'breakfast', 'im', 'late', 'class', 'alreadi', 'haix']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['tell', ':(']",0.0
"['wii', 'u', 'bayonetta', 'wonder', 'realli', 'sell', 'poorli', ':(']",0.0
"['yeah', 'saw', 'tweet', 'complet', 'agre', ""we'r"", 'move', 'quick', 'enough', 'transfer', 'though', ':(']",0.0
"[':(', 'drop']",0.0
"['work', 'longer', 'realli', 'doabl', 'drove', 'train', 'aw', 'move', 'agenc', 'long', 'story.miss', 'everon', 'though', ':(', 'r', 'u', 'ok', 'x']",0.0
"[':(', 'gonna', 'order', 'jp', 'soon', 'hope']",0.0
"['miss', 'mamabear', 'much', ':(']",0.0
"['thought', 'find', 'someon', 'hard', 'find', 'tri', 'make', 'stay', 'harder', ':(', 'imintoh']",0.0
"['oh', 'suck', ':(']",0.0
"['need', 'go', 'school', 'shop', 'school', 'start', 'almost', 'week', ':(']",0.0
"['bad', ':(']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['ugh', 'want', 'right', 'right', 'need', 'ya', 'tay', 'one', 'understand', ':(']",0.0
"['true', 'vote', 'mani', 'time', ':(', 'underr', 'like', ""slovakia'"", 'entri', 'd:']",0.0
"['funni', ':(']",0.0
"['know', ':(', 'saklap']",0.0
"['sadli', ""can't"", 'see', 'grade', 'yet', 'bc', 'hold', 'order', 'rizal', 'lib', ':(']",0.0
"['babi', ':(']",0.0
"['gonna', 'miss', ':(']",0.0
"[""i'm"", 'watch', ""i'm"", 'work', ':(', ""i'm"", 'interest', 'man', 'citi', 'anyway', 'hope', 'lose']",0.0
"['want', 'go', 'live', 'near', 'place', ':(']",0.0
"['class', 'entir', 'school', 'discuss', 'advisori', 'period', 'one', 'took', 'serious', ':-(']",0.0
"['ja', 'dit', 'du', 'know', 'feel', ':(']",0.0
"['life', 'harsh', 'sometim', ':(']",0.0
"['school', 'start', 'next', 'monday', 'ohgod', ':(']",0.0
"['kik', 'abligaverin', 'kik', 'hornykik', 'photooftheday', 'kikchat', 'likeforlik', 'indiemus', 'sexygirlbypreciouslemmi', ':(']",0.0
"['posit', 'beauti', 'light', ':(', 'ripsandrabland', 'justiceforsandrabland', 'sandrabland']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['want', 'cri', 'one', 'go', 'w', ':(']",0.0
"['oh', ':(', 'sad', 'catch', 'today', 'x']",0.0
"['oh', 'damn', 'true', ':(', 'moment', 'realiz', 'holiday', 'almost', 'done', 'noth']",0.0
"['miss', 'edel', 'aww', ':(', ':(']",0.0
"['salam', 'dear', 'brother', 'eid', 'mubark', 'sorri', ""i'v"", 'miss', 'ur', 'show', 'eid', '..', 'feel', 'bad', 'sad', ':-(']",0.0
"['hp', 'low', 'dong', ':(']",0.0
"['way', 'common', ':-(']",0.0
"['snapchat', 'tammirossm', 'snapchat', 'kikgirl', 'kikchat', 'wet', 'wife', 'indiemus', 'sexi', ':(']",0.0
"['saw', 'mine', 'huhu', '...', ':(']",0.0
"['snapchat', 'tammirossm', 'snapchat', 'kikgirl', 'kikchat', 'wet', 'wife', 'indiemus', 'sexi', ':(']",0.0
"['miss', 'u', ':(', 'speck', 'onlin', 'babe', 'x']",0.0
"['snapchat', 'abbymil', 'snapchat', 'snapchatm', 'wet', 'sex', 'sexi', 'indiemus', 'hotel', ':(']",0.0
"[':(', 'ion', 'wanna', 'hear']",0.0
"['yeah', 'think', ':(']",0.0
"['spent', 'min', 'tryna', 'lock', 'hse', 'door', 'without', 'get', 'key', 'stuck', 'noob', 'nxt', 'level', ':(']",0.0
"['week', 'exam', ':(']",0.0
"['hate', 'get', 'enough', 'sleep', ':(', 'babi', 'wake', 'time', 'night', 'alway', 'feel', 'like', 'fall', 'asleep', 'work']",0.0
"['pretti', 'sure', ':-(', 'least']",0.0
"['follow', 'thank', 'pleas', 'follow', ':(']",0.0
"['still', 'fck', 'nae', 'nae', '...', ':(', 'liter', 'made', 'fuck', 'cri', 'bc', 'deep']",0.0
"['emot', 'make', 'us', 'human', ':(']",0.0
"['enough', 'whit', '...', ':(', ';(', ';(', '...', 'stop']",0.0
"['ice', 'cream', 'van', 'busi', 'bristol', ':(']",0.0
"['lol', ':(']",0.0
"['subserv', ':(']",0.0
"['talk', 'si', ':(']",0.0
"['oo', 'pre', ""i'm"", 'sick', ':(', 'huhu', 'sad', 'hahaha']",0.0
"['got', 'tub', ':(']",0.0
"[""can't"", 'wait', 'climb', 'penyfan', 'sunday', 'hope', 'raini', 'weather', 'forecast', 'wrong', ':(', 'breconbeacon']",0.0
"['give', 'skype', 'name', 'facetim', 'work', ':(']",0.0
"['look', 'fun', 'kik', 'tittheir', 'kik', 'kikgirl', 'fuck', 'kikm', 'likelik', 'indiemus', 'hotti', ':(']",0.0
"['indian', 'fan', 'realli', 'miss', 'uu', 'dear', 'uu', 'miss', 'us', ':(']",0.0
"['feel', 'rough', ':(', 'throat', 'realli', 'hurt', 'head', 'keep', 'go', 'realli', 'fuzzi', 'feel', 'like', ""i'm"", 'go', 'pass', "":'("", 'xx']",0.0
"['hell', 'miss', 'idol', ':(']",0.0
"['pleas', 'come', 'san', 'antonio', 'soon', ':(']",0.0
"['miss', 'kang', 'junhe', ':(']",0.0
"[""i'm"", 'still', 'upset', 'hair', '...', ':(']",0.0
"['couldv', 'join', 'pz', 'earlier', 'didnt', 'wait', '..', ':(']",0.0
"['camp', 'trip', 'start', 'saturday', 'somerset', '...', 'look', 'good', '...', 'sunday', 'though', 'differ', 'stori', '...', ':-(']",0.0
"['given', 'sunburnt', 'manag', 'get', 'weekend', 'mayb', ""i'll"", 'safer', 'rain', ':(']",0.0
"['gut', 'get', 'ticket', 'birthday', ':(', 'releas', 'date']",0.0
"['even', 'know', 'kg', 'smh', ':(']",0.0
"['need', 'get', 'use', 'wake', 'alon', ':(']",0.0
"['bad', 'vs', 'parti', ':(']",0.0
"['near', 'yet', 'far', ':(', 'manila', 'better', 'book', 'soon']",0.0
"['steam', 'updat', 'input', 'gamestomp', 'longer', 'work', ""can't"", 'fix', 'tomorrow', ""i'm"", 'gonna', 'cancel', 'entir', 'event', ':(']",0.0
"['ye', 'inconsider', ':(']",0.0
"['desc', 'word', '—', 'anon', ':(']",0.0
"[':(', 'love']",0.0
"['sir', 'pleas', 'announc', 'badli', 'wait', ':(']",0.0
"['start', 'rain', 'soon', ""i'm"", 'readi', 'run', ':(', 'damn']",0.0
"['sure', 'lost', 'hous', ':(']",0.0
"[""angelo'"", 'face', 'listen', 'yna', ':(', 'psygustokita']",0.0
"['gimm', 'european', 'date', ':(']",0.0
"['send', 'fiver', 'toward', 'new', 'striker', 'get', 'one', 'without', 'sakho', 'threat', ':(', 'goalscor', 'fine']",0.0
"['ive', 'read', 'cute', 'fluffi', 'cs', 'ff', ':(', 'miss', 'babi', ':(']",0.0
"['foot', 'pain', 'woke', 'nooo', ':(']",0.0
